main,probe,move,version,SP,numInsertions,trialsToRun,stopError,alpha,beta,queryPercentage,deletePercentage,randomSeed,nthreads,HashAttempts,InitSize,cooloff,enfTemp,tempvar,lines,Milliseconds-Min,Milliseconds-Max,Milliseconds-Range,Milliseconds-Avg,Milliseconds-Median,Milliseconds-SD,Milliseconds-TMin,Milliseconds-TMax,Milliseconds-TRange,Milliseconds-TAvg,Milliseconds-TMedian,Milliseconds-TSD,Memusage-Min,Memusage-Max,Memusage-Range,Memusage-Avg,Memusage-Median,Memusage-SD,Barrier Gap-Max->Min,Barrier Gap-Max->Median
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570386049,64,2,16777216,0,0,1.100000,2.000000,485.394692,567.378234,81.983542,509.408707,505.608369,22.683156,491.131792,522.323775,31.191983,505.164268,505.608369,11.532534,0.270394,0.270493,0.000099,0.270439,0.270468,0.000027,0.999878,0.935305
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570386124,64,1,262144,0,0,1.100000,0.500000,598.878372,675.364543,76.486171,635.865997,636.178565,21.784629,614.276252,658.188913,43.912661,635.552132,636.178565,15.069393,0.118417,0.118451,0.000033,0.118435,0.118440,0.000011,0.999890,0.962115
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570386203,64,2,262144,0,0,1.100000,0.500000,895.364926,1014.020047,118.655121,941.359042,931.868875,34.100790,909.047678,974.677659,65.629981,938.025681,931.868875,22.761448,0.475079,0.475304,0.000225,0.475169,0.475153,0.000070,0.997912,0.669909
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570386283,64,1,262144,0,0,1.100000,1.000000,800.770953,969.239305,168.468352,852.194435,841.222674,45.944965,814.484468,888.373162,73.888694,843.991762,841.222674,22.987093,0.237086,0.237188,0.000102,0.237126,0.237134,0.000028,0.999456,0.640166
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570386363,64,2,262144,0,0,1.100000,1.000000,1099.143415,1217.466088,118.322673,1148.332997,1141.287567,34.899711,1108.014624,1190.739459,82.724835,1145.840058,1141.287567,24.827357,0.475051,0.475267,0.000216,0.475159,0.475160,0.000061,0.999853,0.877322
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570386444,64,1,262144,0,0,1.100000,2.000000,1035.835393,1179.043606,143.208213,1081.976967,1075.956913,37.889203,1048.613081,1106.145888,57.532807,1075.611334,1075.956913,17.609548,0.237039,0.475197,0.238158,0.403724,0.475112,0.109087,0.999447,0.723509
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570386525,64,2,262144,0,0,1.100000,2.000000,1670.508560,1868.238720,197.730160,1724.923991,1709.820584,57.448604,1675.559304,1761.508387,85.949083,1713.811578,1709.820584,32.625498,0.475062,0.475227,0.000165,0.475132,0.475211,0.000059,0.998814,0.868295
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570386613,64,1,67108864,0,0,1.100000,0.500000,184.097933,213.615532,29.517599,192.972622,188.677886,10.039509,184.658402,209.194392,24.535990,191.501594,188.677886,7.791952,0.031724,0.031769,0.000045,0.031742,0.031742,0.000014,0.998977,0.715582
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570386686,64,2,67108864,0,0,1.100000,0.500000,244.479730,282.240646,37.760916,257.851703,256.448254,10.571598,246.921004,265.082235,18.161231,256.474582,256.448254,6.410781,0.031741,0.095287,0.063546,0.076182,0.063513,0.029089,0.999926,0.932608
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570386760,64,1,67108864,0,0,1.100000,1.000000,163.119775,196.706674,33.586899,181.601151,180.192506,8.753568,175.430036,192.199662,16.769626,182.023132,180.192506,4.938205,0.031731,0.095222,0.063491,0.044438,0.063488,0.025388,0.998218,0.717537
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570386832,64,2,67108864,0,0,1.100000,1.000000,245.910165,268.422734,22.512569,256.897133,256.863664,7.337431,247.312067,265.198102,17.886035,256.829804,256.863664,5.966466,0.095171,0.095308,0.000137,0.095228,0.095192,0.000041,0.996990,0.607245
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570386905,64,1,67108864,0,0,1.100000,2.000000,169.176185,193.335666,24.159481,182.622846,182.762744,6.292168,177.877911,188.149960,10.272049,182.964577,182.762744,3.524952,0.095168,0.095266,0.000098,0.095216,0.095217,0.000034,0.998425,0.927328
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570386977,64,2,67108864,0,0,1.100000,2.000000,245.206397,268.258476,23.052079,255.698837,255.330021,7.188189,248.219116,266.933575,18.714459,255.440437,255.330021,5.571475,0.095151,0.095303,0.000152,0.095222,0.095256,0.000048,0.999815,0.973260
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387049,64,1,16777216,0,0,1.100000,0.500000,178.246739,209.440572,31.193833,187.117132,183.617830,9.530573,178.468405,195.887989,17.419584,185.435501,183.617830,6.211636,0.054386,0.054423,0.000037,0.054409,0.054416,0.000013,0.999923,0.934844
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387121,64,2,16777216,0,0,1.100000,0.500000,231.918320,274.919521,43.001201,247.853376,245.734075,13.382559,235.705897,266.032992,30.327095,246.461990,245.734075,9.930628,0.126856,0.127027,0.000171,0.126966,0.126978,0.000048,0.998780,0.714038
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387193,64,1,16777216,0,0,1.100000,1.000000,175.954405,197.338930,21.384525,182.288638,179.651759,6.712803,176.362888,190.611030,14.248142,181.199131,179.651759,4.670214,0.126899,0.127023,0.000124,0.126965,0.126977,0.000045,0.999864,0.939448
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387264,64,2,16777216,0,0,1.100000,1.000000,223.647418,250.136102,26.488684,240.421023,242.501256,7.640673,234.997590,248.068658,13.071068,241.303339,242.501256,5.022878,0.126892,0.127026,0.000134,0.126964,0.126963,0.000044,0.999848,0.910661
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387337,64,1,16777216,0,0,1.100000,2.000000,173.055441,210.277142,37.221701,187.749049,183.837216,12.910357,173.690296,202.980137,29.289841,186.769738,183.837216,10.814826,0.126853,0.127060,0.000207,0.126964,0.126950,0.000062,0.999913,0.920882
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387408,64,2,16777216,0,0,1.100000,2.000000,225.204876,266.694648,41.489772,242.968517,243.259060,11.091645,233.726869,253.899604,20.172735,242.223206,243.259060,6.589061,0.380706,0.381112,0.000406,0.380948,0.380969,0.000112,0.999865,0.917403
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387480,64,1,262144,0,0,1.100000,0.500000,293.647682,349.222469,55.574787,323.507630,318.409748,17.418770,307.685261,345.790392,38.105131,324.025769,318.409748,13.597419,0.191826,0.192049,0.000223,0.191947,0.191974,0.000064,0.999913,0.917870
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387552,64,2,262144,0,0,1.100000,0.500000,363.114832,439.316271,76.201439,399.579787,400.921260,24.012366,372.923541,429.968829,57.045288,399.170845,400.921260,18.894173,0.386660,0.387479,0.000819,0.386957,0.387213,0.000228,0.999764,0.902245
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387625,64,1,262144,0,0,1.100000,1.000000,343.684103,432.234550,88.550447,371.268674,358.428030,31.879002,344.889182,430.038291,85.149109,367.096010,358.428030,26.328863,0.191871,0.192088,0.000217,0.191938,0.191911,0.000068,0.999851,0.875908
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387698,64,2,262144,0,0,1.100000,1.000000,470.214037,581.490899,111.276862,509.926648,493.652248,36.683026,477.800308,560.239115,82.438807,505.945193,493.652248,28.790395,0.386618,0.387210,0.000591,0.386953,0.386878,0.000196,0.995360,0.957823
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387773,64,1,262144,0,0,1.100000,2.000000,464.409345,536.942322,72.532977,483.004741,476.561476,21.046254,466.159939,504.058717,37.898778,478.586967,476.561476,11.281971,0.386697,0.387221,0.000523,0.386919,0.387006,0.000145,0.999907,0.978660
open,cache,remain,V0.2,OMR:V0.2/h:0.2,1000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570387846,64,2,262144,0,0,1.100000,2.000000,690.267182,781.969150,91.701968,717.580309,708.109839,27.647912,694.486945,753.441618,58.954673,712.945844,708.109839,17.959380,0.386717,0.387197,0.000479,0.386924,0.386844,0.000156,0.999708,0.805211
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570387923,1,1,67108864,0,0,1.100000,0.500000,24349.105622,24518.798590,169.692968,24388.410729,24377.443580,46.003068,24353.230282,24403.892107,50.661825,24377.025385,24377.443580,14.053153,0.062639,0.062642,0.000004,0.062640,0.062640,0.000001,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570388257,1,2,67108864,0,0,1.100000,0.500000,28807.288698,28933.829314,126.540616,28850.887837,28845.959984,36.912535,28808.244201,28888.621869,80.377668,28845.970045,28845.959984,24.113537,0.134226,0.134234,0.000008,0.134229,0.134227,0.000002,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570388630,1,1,67108864,0,0,1.100000,1.000000,27153.314696,27271.237315,117.922619,27196.959756,27193.242240,32.199809,27154.986852,27223.879986,68.893134,27193.130693,27193.242240,18.804708,0.062641,0.134233,0.071592,0.127071,0.098435,0.021477,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570388986,1,2,67108864,0,0,1.100000,1.000000,31138.036402,32159.747133,1021.710731,31477.931881,31273.686663,366.911981,31179.598441,32039.011829,859.413388,31435.191909,31273.686663,306.437065,0.134225,0.134231,0.000006,0.134229,0.134230,0.000002,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570389385,1,1,67108864,0,0,1.100000,2.000000,29885.187216,34307.803186,4422.615970,31078.837004,32216.792696,1350.804144,30074.413084,32195.265759,2120.852675,30824.422454,30245.297497,857.166979,0.134229,0.134232,0.000003,0.134230,0.134231,0.000001,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570389781,1,2,67108864,0,0,1.100000,2.000000,32344.963694,34221.025599,1876.061905,32836.547489,32537.135701,658.777489,32460.040898,34065.191374,1605.150476,32724.935699,32537.135701,510.120820,0.134225,0.134230,0.000004,0.134228,0.134229,0.000002,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570390188,1,1,16777216,0,0,1.100000,0.500000,25298.543313,26323.152921,1024.609608,25462.664854,25349.130169,294.271448,25339.477079,25556.605604,217.128525,25375.619038,25349.130169,68.888918,0.121237,0.121241,0.000004,0.121239,0.121240,0.000001,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570390525,1,2,16777216,0,0,1.100000,0.500000,33841.122809,41135.334381,7294.211572,36050.378695,33860.172437,2763.832696,33843.821590,38817.875698,4974.054108,35690.916220,33884.070887,2361.578382,0.250556,0.250680,0.000124,0.250602,0.250560,0.000053,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570390962,1,1,16777216,0,0,1.100000,1.000000,30884.980488,32824.386976,1939.406488,31163.441082,30902.946509,590.291646,30886.971860,31587.960235,700.988375,30990.630420,30902.946509,226.178168,0.121234,0.121252,0.000019,0.121241,0.121240,0.000005,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570391353,1,2,16777216,0,0,1.100000,1.000000,47409.742135,48620.323532,1210.581397,47849.045545,47757.840885,386.335676,47470.601514,48430.987698,960.386184,47807.548723,47757.840885,293.879107,0.251144,0.251274,0.000130,0.251233,0.251262,0.000036,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570391908,1,1,16777216,0,0,1.100000,2.000000,41589.119770,42821.212462,1232.092692,42013.858348,41906.608876,368.195567,41636.954753,42488.327337,851.372584,41966.031406,41906.608876,251.285918,0.121483,0.251119,0.129636,0.225140,0.251097,0.051826,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570392404,1,2,16777216,0,0,1.100000,2.000000,54025.505700,58351.668090,4326.162390,55625.347490,54374.388455,1498.625269,54069.926272,58057.016043,3987.089771,55484.537638,54374.388455,1240.354782,0.121551,0.251487,0.129936,0.238423,0.186455,0.038957,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570393037,1,1,262144,0,0,1.100000,0.500000,28785.955093,32289.640679,3503.685586,30965.346161,31565.512193,1201.250338,29326.422881,32125.937827,2799.514946,31072.233230,31484.902562,989.641576,0.117701,0.117729,0.000027,0.117719,0.117725,0.000007,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570393428,1,2,262144,0,0,1.100000,0.500000,42476.825737,47608.920783,5132.095046,43569.450573,42628.985570,1604.999392,42504.310011,45551.030345,3046.720334,43201.094901,42628.985570,946.281847,0.235715,0.235749,0.000034,0.235733,0.235728,0.000011,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570393941,1,1,262144,0,0,1.100000,1.000000,36834.226994,37485.778797,651.551803,37132.894532,37147.264011,228.954743,36868.580612,37439.967456,571.386844,37126.117441,37147.264011,196.883756,0.117801,0.235714,0.117912,0.129604,0.117813,0.035370,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570394392,1,2,262144,0,0,1.100000,1.000000,54151.887236,55444.963438,1293.076202,54855.210116,54827.948530,414.292674,54314.369449,55335.545096,1021.175647,54869.406311,54827.948530,330.208247,0.235862,0.235931,0.000069,0.235896,0.235899,0.000023,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570395017,1,1,262144,0,0,1.100000,2.000000,46299.437717,47154.648741,855.211024,46717.432330,46741.362745,260.395692,46429.704029,47051.168045,621.464016,46715.029606,46741.362745,197.526989,0.117866,0.235854,0.117988,0.224026,0.176845,0.035387,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570395561,1,2,262144,0,0,1.100000,2.000000,60969.020807,65847.137195,4878.116388,63239.887087,60986.596812,1783.108940,61004.172817,65515.764326,4511.591509,63197.839109,64370.219718,1574.247593,0.117784,0.236004,0.118220,0.200485,0.176894,0.054131,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570396271,1,1,67108864,0,0,1.100000,0.500000,13358.431403,13415.863711,57.432308,13382.482517,13378.418639,17.487901,13367.195478,13408.314781,41.119303,13381.316257,13378.418639,13.012615,0.031550,0.031559,0.000009,0.031555,0.031554,0.000003,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570396492,1,2,67108864,0,0,1.100000,0.500000,15061.704104,15163.078274,101.374170,15104.302585,15102.540454,32.451760,15068.676816,15153.288454,84.611638,15102.280434,15102.540454,25.566683,0.067603,0.067627,0.000024,0.067615,0.067617,0.000008,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570396723,1,1,67108864,0,0,1.100000,1.000000,13443.007786,13515.997268,72.989482,13474.414045,13470.535465,19.847136,13454.293934,13491.681431,37.387497,13473.141924,13470.535465,12.301545,0.067611,0.067636,0.000025,0.067621,0.067626,0.000007,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570396941,1,2,67108864,0,0,1.100000,1.000000,14242.533886,14679.367898,436.834012,14427.687823,14444.797521,122.496372,14283.363302,14531.450193,248.086891,14419.372056,14444.797521,80.526047,0.067607,0.157799,0.090192,0.148752,0.157785,0.027048,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570397162,1,1,67108864,0,0,1.100000,2.000000,12458.157972,12801.254638,343.096666,12637.565937,12625.357838,108.494197,12527.411253,12754.655922,227.244669,12639.530844,12625.357838,85.657611,0.067598,0.067630,0.000033,0.067616,0.067613,0.000009,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570397368,1,2,67108864,0,0,1.100000,2.000000,12602.929096,13305.744956,702.815860,12947.311121,12958.138806,219.258696,12616.137164,13170.522841,554.385677,12945.554645,12958.138806,170.896637,0.157731,0.157788,0.000057,0.157766,0.157781,0.000015,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570397574,1,1,16777216,0,0,1.100000,0.500000,18617.504849,18812.428833,194.923984,18649.924552,18631.817353,55.013810,18623.004515,18652.532359,29.527844,18633.663980,18631.817353,9.295596,0.061065,0.126237,0.065172,0.074102,0.061073,0.026059,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570397838,1,2,16777216,0,0,1.100000,0.500000,23733.620799,23959.628815,226.008016,23772.967120,23743.098497,69.583349,23735.269116,23844.104137,108.835021,23754.552698,23743.098497,34.122897,0.270415,0.270509,0.000094,0.270458,0.270438,0.000033,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570398149,1,1,16777216,0,0,1.100000,1.000000,21292.319316,21586.747215,294.427899,21365.126074,21340.310752,77.259908,21327.562964,21372.644771,45.081807,21346.524277,21340.310752,17.698747,0.126192,0.126246,0.000054,0.126214,0.126206,0.000017,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570398437,1,2,16777216,0,0,1.100000,1.000000,27145.580332,27373.233310,227.652978,27206.108048,27191.411050,60.326278,27162.581328,27219.187423,56.606095,27192.783354,27191.411050,20.547996,0.270440,0.270502,0.000062,0.270465,0.270487,0.000020,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570398782,1,1,16777216,0,0,1.100000,2.000000,24777.975529,24958.682787,180.707258,24824.842603,24808.569580,50.224076,24783.703188,24859.266889,75.563701,24813.970965,24808.569580,22.829038,0.270412,0.270475,0.000063,0.270452,0.270450,0.000019,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570399103,1,2,16777216,0,0,1.100000,2.000000,33917.336226,35740.836068,1823.499842,34884.553603,35110.056537,667.442618,33957.304228,35590.988901,1633.684673,34898.420467,35110.056537,589.971297,0.126264,0.270524,0.144261,0.227219,0.270488,0.066088,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570399525,1,1,262144,0,0,1.100000,0.500000,22446.352246,24311.593404,1865.241158,23290.066404,23486.263682,563.553234,22568.184981,23782.220179,1214.035198,23267.839799,23486.263682,420.802702,0.118537,0.118588,0.000051,0.118554,0.118549,0.000013,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570399834,1,2,262144,0,0,1.100000,0.500000,31764.853167,34414.403186,2649.550019,32973.302668,32989.686258,852.848830,31991.505186,34228.393098,2236.887912,32944.221291,32989.686258,682.790648,0.237370,0.237454,0.000083,0.237408,0.237400,0.000028,0.000000,0.000000
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,64000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570400237,1,1,262144,0,0,1.100000,1.000000,26991.776517,28379.404079,1387.627562,27389.097679,27260.583612,382.012187,27133.358437,27663.955629,530.597192,27314.974524,27260.583612,186.013542,0.118571,0.237446,0.118875,0.189890,0.178010,0.058214,0.000000,0.000000
